# Free_CO2.CO2_15cm@WD_pit1.20210801.csv generated at 2024-07-10 12:42:09 (UTC-04:00) by AQUARIUS Time-Series 21.3.212.0
# 
# Time-series identifier: Free CO2.CO2_15cm@WD_pit1
# Location: WD_pit1
# UTC offset: (UTC-05:00)
# Value units: ppm
# Value parameter: Free CO2
# Interpolation type: Instantaneous Values
# Time-series type: Basic
# 
# Export options: Corrected signal from 2021-08-01T05:00:00Z to 2022-08-01T05:00:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC-05:00),Value,Approval Level,Grade,Qualifiers
2021-08-01T05:00:00Z,2021-08-01 00:00:00,0.3176765,Working,0,
2021-08-01T05:15:00Z,2021-08-01 00:15:00,0.2541412,Working,0,
2021-08-01T05:30:00Z,2021-08-01 00:30:00,0.2541412,Working,0,
2021-08-01T05:45:00Z,2021-08-01 00:45:00,0.3812159,Working,0,
2021-08-01T06:00:00Z,2021-08-01 01:00:00,0.1270708,Working,0,
2021-08-01T06:15:00Z,2021-08-01 01:15:00,0.0635353,Working,0,
2021-08-01T06:30:00Z,2021-08-01 01:30:00,0.0635353,Working,0,
2021-08-01T06:45:00Z,2021-08-01 01:45:00,0.5082824,Working,0,
2021-08-01T07:00:00Z,2021-08-01 02:00:00,0.3812118,Working,0,
2021-08-01T07:15:00Z,2021-08-01 02:15:00,0.3176765,Working,0,
2021-08-01T07:30:00Z,2021-08-01 02:30:00,0.3812118,Working,0,
2021-08-01T07:45:00Z,2021-08-01 02:45:00,0.2541412,Working,0,
2021-08-01T08:00:00Z,2021-08-01 03:00:00,0.2541444,Working,0,
2021-08-01T08:15:00Z,2021-08-01 03:15:00,0.1270759,Working,0,
2021-08-01T08:30:00Z,2021-08-01 03:30:00,0.3812172,Working,0,
2021-08-01T08:45:00Z,2021-08-01 03:45:00,0.3812232,Working,0,
2021-08-01T09:00:00Z,2021-08-01 04:00:00,0.06353816,Working,0,
2021-08-01T09:15:00Z,2021-08-01 04:15:00,0.2541566,Working,0,
2021-08-01T09:30:00Z,2021-08-01 04:30:00,0.1270794,Working,0,
2021-08-01T09:45:00Z,2021-08-01 04:45:00,0.06354508,Working,0,
2021-08-01T10:00:00Z,2021-08-01 05:00:00,0.190648,Working,0,
2021-08-01T10:15:00Z,2021-08-01 05:15:00,0.06355383,Working,0,
2021-08-01T10:30:00Z,2021-08-01 05:30:00,0.4448738,Working,0,
2021-08-01T10:45:00Z,2021-08-01 05:45:00,0,Working,0,
2021-08-01T11:00:00Z,2021-08-01 06:00:00,0.1906745,Working,0,
