# Free_CO2.CO2_30cm@WD_pit1.20210801.csv generated at 2024-07-10 12:42:09 (UTC-04:00) by AQUARIUS Time-Series 21.3.212.0
# 
# Time-series identifier: Free CO2.CO2_30cm@WD_pit1
# Location: WD_pit1
# UTC offset: (UTC-05:00)
# Value units: ppm
# Value parameter: Free CO2
# Interpolation type: Instantaneous Values
# Time-series type: Basic
# 
# Export options: Corrected signal from 2021-08-01T05:00:00Z to 2022-08-01T05:00:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC-05:00),Value,Approval Level,Grade,Qualifiers
2021-08-01T05:00:00Z,2021-08-01 00:00:00,2.269118,Working,0,
2021-08-01T05:15:00Z,2021-08-01 00:15:00,1.815294,Working,0,
2021-08-01T05:30:00Z,2021-08-01 00:30:00,1.815294,Working,0,
2021-08-01T05:45:00Z,2021-08-01 00:45:00,2.72297,Working,0,
2021-08-01T06:00:00Z,2021-08-01 01:00:00,0.9076484,Working,0,
2021-08-01T06:15:00Z,2021-08-01 01:15:00,0.4538235,Working,0,
2021-08-01T06:30:00Z,2021-08-01 01:30:00,0.4538235,Working,0,
2021-08-01T06:45:00Z,2021-08-01 01:45:00,3.630588,Working,0,
2021-08-01T07:00:00Z,2021-08-01 02:00:00,2.722941,Working,0,
2021-08-01T07:15:00Z,2021-08-01 02:15:00,2.269118,Working,0,
2021-08-01T07:30:00Z,2021-08-01 02:30:00,2.722941,Working,0,
2021-08-01T07:45:00Z,2021-08-01 02:45:00,1.815294,Working,0,
2021-08-01T08:00:00Z,2021-08-01 03:00:00,1.815317,Working,0,
2021-08-01T08:15:00Z,2021-08-01 03:15:00,0.9076851,Working,0,
2021-08-01T08:30:00Z,2021-08-01 03:30:00,2.72298,Working,0,
2021-08-01T08:45:00Z,2021-08-01 03:45:00,2.723023,Working,0,
2021-08-01T09:00:00Z,2021-08-01 04:00:00,0.453844,Working,0,
2021-08-01T09:15:00Z,2021-08-01 04:15:00,1.815404,Working,0,
2021-08-01T09:30:00Z,2021-08-01 04:30:00,0.9077104,Working,0,
2021-08-01T09:45:00Z,2021-08-01 04:45:00,0.4538934,Working,0,
2021-08-01T10:00:00Z,2021-08-01 05:00:00,1.361771,Working,0,
2021-08-01T10:15:00Z,2021-08-01 05:15:00,0.4539559,Working,0,
2021-08-01T10:30:00Z,2021-08-01 05:30:00,3.17767,Working,0,
2021-08-01T10:45:00Z,2021-08-01 05:45:00,0,Working,0,
2021-08-01T11:00:00Z,2021-08-01 06:00:00,1.361961,Working,0,
2021-08-01T11:15:00Z,2021-08-01 06:15:00,0.9079731,Working,0,
2021-08-01T11:30:00Z,2021-08-01 06:30:00,0.907972,Working,0,
2021-08-01T11:45:00Z,2021-08-01 06:45:00,2.269901,Working,0,
2021-08-01T12:00:00Z,2021-08-01 07:00:00,0.4539784,Working,0,
2021-08-01T12:15:00Z,2021-08-01 07:15:00,0.4539452,Working,0,
2021-08-01T12:30:00Z,2021-08-01 07:30:00,0.9077463,Working,0,
2021-08-01T12:45:00Z,2021-08-01 07:45:00,1.361483,Working,0,
2021-08-01T13:00:00Z,2021-08-01 08:00:00,2.269118,Working,0,
2021-08-01T13:15:00Z,2021-08-01 08:15:00,1.815294,Working,0,
2021-08-01T13:30:00Z,2021-08-01 08:30:00,2.722941,Working,0,
2021-08-01T13:45:00Z,2021-08-01 08:45:00,5.445882,Working,0,
2021-08-01T14:00:00Z,2021-08-01 09:00:00,5.899705,Working,0,
2021-08-01T14:15:00Z,2021-08-01 09:15:00,6.353529,Working,0,
2021-08-01T14:30:00Z,2021-08-01 09:30:00,6.807353,Working,0,
2021-08-01T14:45:00Z,2021-08-01 09:45:00,5.445882,Working,0,
2021-08-01T15:00:00Z,2021-08-01 10:00:00,8.622647,Working,0,
2021-08-01T15:15:00Z,2021-08-01 10:15:00,3.176765,Working,0,
2021-08-01T15:30:00Z,2021-08-01 10:30:00,2.722941,Working,0,
2021-08-01T15:45:00Z,2021-08-01 10:45:00,8.168823,Working,0,
2021-08-01T16:00:00Z,2021-08-01 11:00:00,6.807353,Working,0,
2021-08-01T16:15:00Z,2021-08-01 11:15:00,4.992059,Working,0,
2021-08-01T16:30:00Z,2021-08-01 11:30:00,4.084412,Working,0,
